STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_FLPOP_CO,ML_FLPOP_CO,FML_FLPOP_CO,AGRDE_10_FLPOP_CO,AGRDE_20_FLPOP_CO,AGRDE_30_FLPOP_CO,AGRDE_40_FLPOP_CO,AGRDE_50_FLPOP_CO,AGRDE_60_ABOVE_FLPOP_CO,TMZON_1_FLPOP_CO,TMZON_2_FLPOP_CO,TMZON_3_FLPOP_CO,TMZON_4_FLPOP_CO,TMZON_5_FLPOP_CO,TMZON_6_FLPOP_CO,MON_FLPOP_CO,TUES_FLPOP_CO,WED_FLPOP_CO,THUR_FLPOP_CO,FRI_FLPOP_CO,SAT_FLPOP_CO,SUN_FLPOP_CO
2021,4,A,골목상권,2110215,회기역 1번,666036,277090,388947,65049,325378,80758,53402,52364,89087,199853,150390,70022,63462,95027,87282,94997,95149,95149,94204,93818,96116,96860
2021,4,A,골목상권,2110214,경희대후문,1110666,519407,591260,148782,568825,104415,81936,74265,132444,326399,241124,122817,116439,154396,149491,158701,159848,159848,158891,153605,155649,164541
2021,4,A,골목상권,2110213,청량초등학교,294187,136812,157375,46476,133459,33732,25427,23773,31323,76287,63770,37304,35363,45897,35566,41900,43269,43269,42522,41657,39763,42209
2021,4,A,골목상권,2110212,답십리초등학교,832612,388995,443617,162880,93056,126061,134788,121022,194803,222194,164628,91204,93212,144028,117346,118657,118813,118813,116922,119130,119922,122411
2021,4,A,골목상권,2110211,전곡마을마당공원,1884269,886457,997813,325273,291068,253246,282779,276443,455459,445723,388014,247763,243920,327210,231638,268651,270803,270803,270475,269840,264751,266930
2021,4,A,골목상권,2110210,서울시립대,2546300,1274437,1271864,360736,867148,306621,255579,274149,482067,754014,571811,276025,249375,357213,337862,363970,367503,367503,364630,358818,355959,368959
2021,4,A,골목상권,2110209,답십리 장령당공원,252951,120871,132081,30332,40498,51884,37174,39125,53938,57676,52619,33069,33374,45049,31166,36433,36159,36159,36373,36201,35695,36010
2021,4,A,골목상권,2110208,시조사삼거리,295361,129484,165879,49454,92044,34167,36018,31663,52016,73176,61338,35990,35561,51882,37413,42171,41884,41884,41833,41619,42933,43048
2021,4,A,골목상권,2110207,시립대앞사거리,635525,318283,317242,62204,142022,88278,85738,95274,162010,174657,148154,70095,65360,93558,83701,90704,91603,91603,92010,91644,89917,87377
2021,4,A,골목상권,2110206,텃골근린공원,1621560,800781,820778,266171,220419,234856,251368,241176,407567,499971,331077,162817,160806,244483,222405,227961,224444,224444,223168,223880,243905,254291
2021,4,A,골목상권,2110205,경희대삼거리,1733348,785577,947771,220878,644016,224224,182715,166504,295011,450584,359869,211619,201260,285842,224173,246624,249991,249991,249469,247515,244198,245176
2021,4,A,골목상권,2110204,간데메공원,1466269,692003,774266,241805,168344,271383,266825,215680,302230,385007,302240,171700,170782,244413,192127,208115,207689,207689,206836,205237,212934,217382
2021,4,A,골목상권,2110203,떡전교사거리,552100,260657,291443,64145,68113,64234,78351,90632,186627,131751,119082,72854,69720,92256,66437,78323,78521,78521,77854,78036,80432,80387
2021,4,A,골목상권,2110202,전농1동주민센터(전농시장),489726,243762,245963,58285,66377,68360,79331,80480,136894,100780,102273,68038,69343,91673,57619,69400,68682,68682,69211,69957,73157,70104
2021,4,A,골목상권,2110201,전농119안전센터,196450,95542,100907,26337,23909,29892,32989,30591,52731,53732,40026,21264,21373,32504,27549,27703,27749,27749,27831,27742,28492,28936
2021,4,A,골목상권,2110200,동대문경찰서,350148,171787,178362,33134,40478,41614,44633,58795,131492,91427,72537,41565,42401,58710,43508,49638,49109,49109,48667,48772,51957,53162
2021,4,A,골목상권,2110199,홍릉시장,569281,283204,286076,43962,58510,66051,73836,99710,227212,114882,117704,79938,81259,106655,68840,80550,81110,81110,80401,80312,83711,82702
2021,4,A,골목상권,2110198,동대문중앙새마을금고본점,161170,84559,76610,8346,13298,16499,21116,30262,71650,26044,34874,29162,29466,26933,14690,23464,23668,23668,23913,23808,22817,19776
2021,4,A,골목상권,2110197,세종대왕기념관교차로,360333,178966,181367,30323,48658,48976,46960,56709,128707,118962,77429,34667,31907,46869,50497,50799,51320,51320,51037,50189,50972,54628
2021,4,A,골목상권,2110196,홍릉근린공원,268580,125232,143348,26556,28914,34279,32979,41767,104083,76695,56054,30031,29416,41292,35093,37924,37892,37892,37406,37338,39193,41145
2021,4,A,골목상권,2110195,동대문구청,1437075,714702,722371,109837,212257,238155,207232,227002,442590,366035,306347,177989,173511,232011,181182,207085,206596,206596,205942,203743,204833,203343
2021,4,A,골목상권,2110194,홍파초등학교,461903,227735,234169,46024,57540,57386,60942,76898,163113,95593,99179,64129,65384,82130,55488,67244,67616,67616,67110,65936,64031,62696
2021,4,A,골목상권,2110193,고려대역 4번,404528,191986,212542,42564,84716,59495,46091,50522,121140,155534,82694,35087,32246,46608,52361,57382,56669,56669,56512,56338,59727,61425
2021,4,A,골목상권,2110192,동의보감타워,277996,132834,145164,18518,39949,42228,40654,45685,90962,52090,52771,48600,50949,47435,26149,39917,40074,40074,40632,40676,41316,34811
2021,4,A,골목상권,2110191,고려대역 6번,565126,270428,294698,59011,198778,71506,58053,66148,111629,138153,123507,70067,69745,93424,70229,81114,81536,81536,81837,80359,79351,78942
2021,4,A,골목상권,2110190,고대앞사거리,1082758,524697,558061,146603,389506,116828,108420,109823,211577,285099,230825,131796,130417,172852,131769,153248,153818,153818,152821,150595,157330,161406
2021,4,A,골목상권,2110189,제기동역 1번,969566,452561,517004,121631,182136,142198,136252,135211,252138,222730,208708,132697,128511,160240,116679,140381,140303,140303,139925,138796,136046,134508
2021,4,A,골목상권,2110188,용두동신동아아파트,494162,246019,248143,49342,67047,87179,83796,86233,120564,110476,100212,65875,67909,88329,61361,71387,72933,72933,71834,72078,67115,66458
2021,4,A,골목상권,2110187,제기동역 6번,2379737,1133124,1246612,229600,390395,412969,382917,386214,577641,629826,515595,290757,282678,368987,291892,344529,343482,343482,342971,339130,331708,334392
2021,4,A,골목상권,2110186,종암초등학교,147773,76721,71050,23222,38568,17860,18566,18489,31066,38784,30968,17810,17957,23904,18349,21388,21523,21523,21428,21191,20484,20314
2021,4,A,골목상권,2110185,용두초등학교,346051,173579,172472,33050,52297,55579,55276,61907,87942,90162,72432,41830,41267,54337,46023,50520,50784,50784,50777,50356,46863,45878
2021,4,A,골목상권,2110184,용두사거리,206911,103690,103221,20512,43622,39737,31232,31730,40079,42453,43418,30519,29206,37230,24083,30303,30535,30535,30773,30239,27727,26402
2021,4,A,골목상권,2110183,한국의류시험연구원,367937,182618,185320,26884,74552,68172,54241,60947,83140,53063,78591,63812,63426,71586,37460,55070,56422,56422,56375,55572,46410,41359
2021,4,A,골목상권,2110182,용두희망어린이공원,784836,421463,363374,80898,220763,109840,104140,109530,159666,187702,173649,106715,100268,124727,91776,114489,117326,117326,116318,114310,104321,101097
2021,4,A,골목상권,2110181,신설동역 9번,622341,325480,296861,38775,107865,120314,113478,101814,140093,89736,140426,115808,113745,108143,54484,91883,93350,93350,94579,94241,77733,74981
2021,4,A,골목상권,2110180,광진정보도서관,300183,145779,154404,26223,39208,51051,53696,56059,73943,69070,60925,41939,42615,52588,33048,43530,43857,43857,44968,45559,41553,35979
2021,4,A,골목상권,2110179,광나루역 1번,399073,186283,212790,78380,53319,54555,64911,62558,85350,81955,85697,59807,62506,67522,41587,57311,58387,58387,59227,58174,54093,52803
2021,4,A,골목상권,2110178,장로회신학대학교,211476,97449,114027,35354,33112,32087,32687,32761,45477,58510,45717,25346,23851,32023,26026,29543,29325,29325,29780,29553,31284,32321
2021,4,A,골목상권,2110177,동의초등학교,87843,40383,47460,15740,11306,11961,14875,12779,21183,29985,19664,8729,7781,10730,10957,12317,12073,12073,11915,11920,13369,14323
2021,4,A,골목상권,2110176,해오름공원,1326760,613366,713393,152778,169768,186196,190642,248622,378755,406808,263884,132474,133038,204955,185599,188823,183924,183924,184548,184720,195249,203741
2021,4,A,골목상권,2110175,푸른동산공원,918192,410576,507615,164623,145277,149716,157487,129092,171996,265180,186901,97305,99121,147133,122551,131617,128963,128963,128094,128532,134900,137901
2021,4,A,골목상권,2110174,아차산역 1번,1460761,645950,814812,234458,176288,197206,209713,225849,417248,389879,282879,153271,165179,265398,204157,204073,201370,201370,200719,201210,220692,232042
2021,4,A,골목상권,2110173,구남초등학교,424503,204203,220300,49799,57491,78493,61814,79367,97539,128696,92200,45431,41682,60664,55830,60214,61616,61616,61264,60376,59789,60447
2021,4,A,골목상권,2110172,광진초등학교,711792,321650,390143,128992,103888,105690,126111,108237,138874,187969,145881,79111,78988,118940,100904,102112,101576,101576,101880,101499,101241,101952
2021,4,A,골목상권,2110171,중곡4동주민센터,297322,139156,158166,27975,41429,47376,43585,54958,81999,109838,64228,25761,22992,34461,40041,42404,41637,41637,41416,41230,43210,45546
2021,4,A,골목상권,2110170,동대부여고,3115414,1394213,1721202,449689,551658,587997,522065,413945,590061,986739,667794,312932,293359,435054,419537,444461,438704,438704,432750,434163,455579,473980
2021,4,A,골목상권,2110169,성동초등학교,628276,306806,321470,91902,99422,112077,95535,92867,136473,162545,136863,75190,71337,102690,79651,90297,91156,91156,90797,91232,87235,86756
2021,4,A,골목상권,2110168,대원고등학교,475043,219792,255250,102940,64306,71796,65004,70464,100533,103379,105563,65114,60917,82097,57974,69141,70532,70532,69283,69045,63533,64727
2021,4,A,골목상권,2110167,용마초등학교,1641375,749104,892271,255132,232218,303180,250727,252506,347613,530496,346206,161028,149839,228708,225100,234736,230192,230192,230134,229468,238579,247723
2021,4,A,골목상권,2110166,구의1동주민센터,1984477,913635,1070841,211407,426513,393023,299089,275867,378578,558868,412825,220193,210891,310862,270840,286206,283537,283537,283463,281924,280311,284911
2021,4,A,골목상권,2110165,국립정신건강센터,819190,372076,447114,117766,127193,139943,122494,134237,177556,268920,177276,78684,70472,107352,116486,118900,119003,119003,117473,117106,113670,115399
2021,4,A,골목상권,2110164,아차산역 5번,361486,160088,201396,59008,56699,67936,56581,47729,73532,88373,77361,47028,45986,58416,44322,51943,51212,51212,52680,51565,51226,50825
2021,4,A,골목상권,2110163,성자초등학교,618712,287075,331637,109319,78355,106667,98711,84781,140878,177261,129205,67699,64877,94934,84735,89045,89257,89257,89082,89830,86371,86212
2021,4,A,골목상권,2110162,군자역 4번,533510,246034,287476,88395,87580,104893,81063,72294,99286,156409,108940,56457,55358,82411,73933,76693,75807,75807,76052,75410,75210,78102
2021,4,A,골목상권,2110161,중곡역 3번,950930,448833,502097,122087,128411,166770,142023,159903,231735,261341,194729,107496,107465,156654,123245,134207,131521,131521,130606,132106,142427,148880
2021,4,A,골목상권,2110160,광진경찰서,750904,360789,390115,119625,131681,133770,126594,110109,129126,272318,169860,70267,57516,82050,98894,108137,108225,108225,106916,105222,106103,110235
2021,4,A,골목상권,2110159,구의역 4번,3686727,1720948,1965779,396541,675467,649457,572919,585652,806689,974141,746904,417886,425650,624168,497978,527832,525334,525334,525474,524614,527635,529935
2021,4,A,골목상권,2110158,중곡3동주민센터,2132361,1026427,1105933,259950,279374,357128,320822,376076,539011,644600,411075,209577,212326,340223,314559,304686,299099,299099,298861,300902,311792,317596
2021,4,A,골목상권,2110157,자양동우체국,1107684,500213,607471,185783,150884,209693,180670,148605,232050,346560,229609,109861,107718,161719,152219,157801,156272,156272,155429,155273,160591,167186
2021,4,A,골목상권,2110156,군자역 5번,938533,429626,508908,100432,202824,217070,150784,106810,160615,318738,201776,88725,82490,118763,128042,133842,132666,132666,132278,131918,135728,139669
2021,4,A,골목상권,2110155,광진구청,847463,397113,450350,129295,259329,144367,116950,96758,100762,224676,186904,106856,101805,124477,102744,124804,128168,128168,127344,123189,108442,107769
2021,4,A,골목상권,2110154,광진정말공원,1781226,819003,962223,217163,279770,302413,288890,284292,408698,510479,361793,190792,193713,287278,237169,253091,249754,249754,247662,248382,263622,271050
2021,4,A,골목상권,2110153,중곡1동주민센터,272712,129100,143612,25074,60004,60312,40094,39608,47618,66031,53653,31883,32776,51027,37341,39051,39243,39243,39052,39176,38903,38199
2021,4,A,골목상권,2110152,중곡어린이공원,266083,130442,135642,38520,35388,43526,41719,44578,62351,97481,56851,23506,21755,31316,35175,38336,37155,37155,37331,37466,38954,39442
2021,4,A,골목상권,2110151,자양한강도서관,1178680,549259,629420,178808,166192,215332,207823,172446,238078,355991,249104,121040,118279,177856,156408,167590,164504,164504,163053,163758,175710,181899
2021,4,A,골목상권,2110150,중곡1동 마을마당,1887516,918994,968522,205908,330992,369023,281380,291968,408246,607018,400860,184700,174468,260452,260019,271315,266767,266767,265352,266149,273003,278657
2021,4,A,골목상권,2110149,세종대학교,237508,113064,124445,26154,63272,47048,31200,29900,39935,75649,52983,25332,22738,30147,30659,34422,34630,34630,34275,33568,32579,33930
2021,4,A,골목상권,2110148,어린이대공원역 3번,705896,352672,353224,49849,304444,116392,73983,72302,88924,178119,145448,87450,87195,115979,91706,100450,101467,101467,101355,100224,101597,99672
2021,4,A,골목상권,2110147,능동우편취급국,830271,412021,418251,91485,214644,150838,118689,100082,154534,256953,174725,84206,78586,119407,116393,118457,118384,118384,117127,116049,119740,123178
2021,4,A,골목상권,2110146,신자초등학교,1562546,731640,830906,313318,182995,261992,257286,229678,317276,480283,308063,154152,153010,243084,223954,223622,220596,220596,220145,221548,226996,228570
2021,4,A,골목상권,2110145,장안초등학교,252619,126538,126081,28762,89034,50857,25781,26644,31543,83827,53303,25771,24447,32550,32720,35970,35811,35811,35787,35402,36220,37447
2021,4,A,골목상권,2110144,어린이대공원역 4번,346795,161352,185444,22335,171362,61950,32189,25959,33000,103489,75050,37067,34900,50743,45547,49411,48950,48950,48643,48646,50931,51313
2021,4,A,골목상권,2110143,뚝섬유원지역 1번,249198,117014,132184,50165,33305,37875,41706,40467,45677,65518,49721,29380,31446,43088,30045,34763,34419,34419,34531,34622,37693,38238
2021,4,A,골목상권,2110142,화양사거리,1871595,905709,965885,138450,824398,341758,196097,154873,216020,573815,405739,196259,182051,265061,248668,267585,265392,265392,264445,262529,271457,276311
2021,4,A,골목상권,2110141,건대입구역 1번,1668500,790804,877697,154068,670142,298514,186315,158006,201453,433043,317694,180392,195410,314819,227142,233246,232749,232749,234847,240726,250956,241364
2021,4,A,골목상권,2110140,건대입구역 6번,1876367,879109,997258,162070,409640,292890,260299,329004,422467,504902,375729,206031,212382,323833,253492,263644,260750,260750,260741,261595,280904,287648
2021,4,A,골목상권,2110139,자양4동주민센터,1926164,913817,1012347,219653,270621,318784,315520,342811,458773,514277,402189,205657,207590,334689,261761,275721,277450,277450,277016,276874,271489,271570
2021,4,A,골목상권,2110138,송정체육공원,1227222,622520,604702,94690,288298,241919,192253,176145,233917,344264,271374,141019,135532,179689,155344,176754,177202,177202,176327,175193,171096,174543
2021,4,A,골목상권,2110137,성수초등학교,1262545,667806,594739,93454,271272,293118,235505,192427,176769,244170,288833,213317,207370,193031,115825,191554,206477,206477,206064,197370,130706,123931
2021,4,A,골목상권,2110136,경수초등학교,1207817,643241,564575,114999,221036,241001,198156,213087,219535,217739,258612,199662,199283,214105,118414,179820,189188,189188,188516,184752,142927,134413
2021,4,A,골목상권,2110135,성동세무서,91357,49128,42229,5980,19087,20688,16586,14475,14541,18506,21012,13485,13586,14891,9878,13459,13927,13927,13799,13251,11264,11855
