,name,tenCen,twoCen,threeCen,fourCen,fiveCen,sixCen,womanRatio,manRatio
144,이태리부대찌개 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
145,유미카츠 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
146,고기야채,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
147,Kebab Inn,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
148,은비스브레드 건국대,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_66%,남자_34%
149,열불날개 건대2호점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
150,역전할머니맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
151,스시오 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_42%,남자_58%
152,메종드쁘띠푸르 커먼그라운드점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_59%,남자_41%
153,환이네갈비살 2호점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
154,엘루이피자,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
155,홍야동양꼬치 훠궈무한리필,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
156,정면,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
157,미친쭈꾸미,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
158,예담밥상,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
159,화양시장할머니순대국,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_42%,남자_58%
160,토리광,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
161,반둥식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
162,모지니,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
163,쿵푸소룽샤&마라룽샤,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
164,츠나토리,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
165,시그니처 브런치카페,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
166,시홍쓰,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
167,매드쉐프 떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
168,발빠닭 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
169,김밥천국 건대2호점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
170,심야식당 하리,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
171,건대스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
172,천지샤브샤브 2호점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
173,일레븐 라운지,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
174,카페22,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
175,경양카츠 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
176,구구향훠궈 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
177,고쿠텐 건대입구역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
178,팬더스윗 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_62%,남자_38%
179,도단집별관,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
180,조현우국밥,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
181,이덕복인,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
182,더이퀼리브리엄커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_57%,남자_43%
183,샤오당쟈마라탕 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
184,왕십리정곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
185,연길왕꼬치 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
186,선남sea,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
187,건대연어덮밥,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_52%,남자_48%
188,순곱이네 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
189,안주나라,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
190,보라젤라또,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_58%,남자_42%
191,일광,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_58%,남자_42%
192,포항막회,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
193,양밍위 황먼지 미판 건대본점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
194,찜집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
195,천향마라탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_59%,남자_41%
196,MIXX LOUNGE BAR,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
197,수완카페앤베이커리,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
198,함루 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
199,바나바나,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_55%,남자_45%
200,설빙 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
201,다원식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
202,우리할매떡볶이 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_57%,남자_43%
203,옛날종로빈대떡,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
204,아메리칸트레이 건대입구점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
205,만원수산 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
206,당산오돌 구의역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
207,아웃닭 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
208,강경수참치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
209,온달집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
210,조선주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
211,갈비집 본,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
212,푸오커스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
213,오감만족,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
214,통큰감자탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
215,트리안 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
216,롤링파스타 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
217,대동집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
218,난바다스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
219,칸틴,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
220,대찬갈비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
221,알촌 건국대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
222,해남닭집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
223,대곱창 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
224,블랙아웃커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
225,명륜진사갈비 자양점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
226,연탄불꿀곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
227,털보타코,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
228,프랭크버거 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
229,홍대돈부리 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
230,동해해물,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
231,샐러디 건대역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
232,화양식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
233,사거리식당 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
234,노네임드키친,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
235,몽몽공장 아뜰리에 드로잉카페,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
236,복만루,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
237,김부삼 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
238,이름없는파스타 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
239,금하,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
240,꼽사리떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
241,무지개맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
242,궤도에오르다,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
243,123막창 서울건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
244,아메리칸트레이 건대입구점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
245,만원수산 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
246,당산오돌 구의역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
247,아웃닭 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
248,강경수참치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
249,온달집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
250,조선주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
251,갈비집 본,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
252,푸오커스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
253,오감만족,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
254,통큰감자탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
255,트리안 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
256,롤링파스타 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
257,대동집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
258,난바다스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
259,칸틴,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
260,대찬갈비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
261,알촌 건국대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
262,해남닭집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
263,대곱창 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
264,블랙아웃커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
265,명륜진사갈비 자양점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
266,연탄불꿀곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
267,털보타코,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
268,프랭크버거 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
269,홍대돈부리 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
270,동해해물,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
271,샐러디 건대역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
272,화양식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
273,사거리식당 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
274,노네임드키친,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
275,몽몽공장 아뜰리에 드로잉카페,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
276,복만루,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
277,김부삼 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
278,이름없는파스타 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
279,금하,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
280,꼽사리떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
281,무지개맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
282,궤도에오르다,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
283,123막창 서울건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
284,아메리칸트레이 건대입구점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
285,만원수산 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
286,당산오돌 구의역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
